CreatedDateYear,CreatedDateMonth,Borough,ComplaintType,requests
2016,02,BRONX,Street Condition,1152
2016,02,Unspecified,Traffic Signal Condition,53
2016,02,STATEN ISLAND,Blocked Driveway,220
2016,02,MANHATTAN,Blocked Driveway,206
2016,02,STATEN ISLAND,General Construction/Plumbing,126
2016,02,MANHATTAN,Noise - Residential,3958
2016,02,MANHATTAN,Street Light Condition,1062
2016,02,Unspecified,Blocked Driveway,7
2016,02,MANHATTAN,Street Condition,1546
2016,02,BRONX,Water System,645
2016,02,BRONX,Traffic Signal Condition,632
2016,02,BRONX,Noise - Residential,3851
2016,02,Unspecified,Noise - Residential,6
2016,02,STATEN ISLAND,Street Light Condition,496
2016,02,QUEENS,Blocked Driveway,3280
2016,02,BRONX,Blocked Driveway,1414
2016,02,BROOKLYN,Street Condition,2413
2016,02,BRONX,General Construction/Plumbing,347
2016,02,MANHATTAN,Traffic Signal Condition,684
2016,02,QUEENS,Street Light Condition,2651
2016,02,BROOKLYN,Noise - Residential,4017
2016,02,STATEN ISLAND,Traffic Signal Condition,189
2016,02,STATEN ISLAND,Water System,568
2016,02,QUEENS,Street Condition,2977
2016,02,QUEENS,Traffic Signal Condition,1394
2016,02,QUEENS,General Construction/Plumbing,587
2016,02,QUEENS,Water System,1790
2016,02,MANHATTAN,Water System,891
2016,02,STATEN ISLAND,Noise - Residential,323
2016,02,BROOKLYN,General Construction/Plumbing,1574
2016,02,BROOKLYN,Traffic Signal Condition,1700
2016,02,BROOKLYN,Blocked Driveway,3062
2016,02,Unspecified,Street Light Condition,141
2016,02,BRONX,Street Light Condition,1574
2016,02,BROOKLYN,Street Light Condition,2221
2016,02,MANHATTAN,General Construction/Plumbing,566
2016,02,QUEENS,Noise - Residential,2315
2016,03,QUEENS,Traffic Signal Condition,894
2016,03,BRONX,Blocked Driveway,1574
2016,03,BRONX,Traffic Signal Condition,499
2016,03,QUEENS,Noise - Residential,2851
2016,03,MANHATTAN,Noise - Residential,4274
2016,03,QUEENS,Street Condition,3613
2016,03,STATEN ISLAND,Noise - Residential,383
2016,03,MANHATTAN,Traffic Signal Condition,601
2016,03,STATEN ISLAND,Water System,658
2016,03,QUEENS,Water System,1782
2016,03,BROOKLYN,Traffic Signal Condition,927
2016,03,BROOKLYN,Noise - Residential,4474
2016,03,BRONX,Water System,484
2016,03,Unspecified,Traffic Signal Condition,37
2016,03,MANHATTAN,Street Condition,1669
2016,03,QUEENS,Blocked Driveway,3568
2016,03,STATEN ISLAND,Blocked Driveway,228
2016,03,STATEN ISLAND,General Construction/Plumbing,133
2016,03,BRONX,Street Light Condition,1597
2016,03,MANHATTAN,General Construction/Plumbing,625
2016,03,BRONX,Street Condition,1466
2016,03,QUEENS,Street Light Condition,2798
2016,03,BROOKLYN,Street Light Condition,2331
2016,03,MANHATTAN,Water System,1069
2016,03,STATEN ISLAND,Street Light Condition,541
2016,03,BROOKLYN,General Construction/Plumbing,1942
2016,03,BROOKLYN,Blocked Driveway,3503
2016,03,BROOKLYN,Street Condition,3022
2016,03,QUEENS,General Construction/Plumbing,867
2016,03,BRONX,Noise - Residential,4138
2016,03,Unspecified,Blocked Driveway,24
2016,03,BRONX,General Construction/Plumbing,411
2016,03,MANHATTAN,Street Light Condition,1169
2016,03,BROOKLYN,Water System,1559
2016,03,STATEN ISLAND,Traffic Signal Condition,139
2016,03,STATEN ISLAND,Street Condition,1668
2016,03,Unspecified,Street Light Condition,111
2016,03,MANHATTAN,Blocked Driveway,231
2016,03,Unspecified,Noise - Residential,10
2016,04,BROOKLYN,Noise - Residential,5439
2016,04,QUEENS,Water System,1356
2016,04,STATEN ISLAND,Noise - Residential,506
2016,04,STATEN ISLAND,Water System,556
2016,04,BROOKLYN,General Construction/Plumbing,1806
2016,04,QUEENS,Traffic Signal Condition,942
2016,04,MANHATTAN,Water System,774
2016,04,STATEN ISLAND,Street Light Condition,482
2016,04,BRONX,Blocked Driveway,1644
2016,04,BRONX,General Construction/Plumbing,401
2016,04,MANHATTAN,Street Light Condition,907
2016,04,Unspecified,Street Light Condition,112
2016,04,STATEN ISLAND,General Construction/Plumbing,147
2016,04,BROOKLYN,Blocked Driveway,3255
2016,04,BRONX,Street Condition,986
2016,04,MANHATTAN,General Construction/Plumbing,592
2016,04,QUEENS,General Construction/Plumbing,860
2016,04,BROOKLYN,Street Condition,2391
2016,04,QUEENS,Street Condition,3021
2016,04,BROOKLYN,Traffic Signal Condition,893
2016,04,QUEENS,Blocked Driveway,3513
2016,04,QUEENS,Street Light Condition,2434
2016,04,BRONX,Noise - Residential,4545
2016,04,BRONX,Traffic Signal Condition,490
2016,04,Unspecified,Blocked Driveway,7
2016,04,STATEN ISLAND,Street Condition,1251
2016,04,Unspecified,Noise - Residential,9
2016,04,STATEN ISLAND,Traffic Signal Condition,183
2016,04,MANHATTAN,Street Condition,1454
2016,04,MANHATTAN,Traffic Signal Condition,554
2016,04,Unspecified,Traffic Signal Condition,43
2016,04,MANHATTAN,Noise - Residential,4982
2016,04,BROOKLYN,Water System,1200
2016,04,BRONX,Street Light Condition,993
2016,04,BRONX,Water System,453
2016,04,MANHATTAN,Blocked Driveway,231
2016,04,STATEN ISLAND,Blocked Driveway,232
2016,04,BROOKLYN,Street Light Condition,2316
2016,04,QUEENS,Noise - Residential,3375
2016,05,QUEENS,Street Light Condition,2420
2016,05,STATEN ISLAND,Blocked Driveway,253
2016,05,QUEENS,Water System,1466
2016,05,BRONX,Blocked Driveway,1739
2016,05,BROOKLYN,Blocked Driveway,3478
2016,05,QUEENS,Traffic Signal Condition,928
2016,05,QUEENS,Blocked Driveway,3778
2016,05,BROOKLYN,Traffic Signal Condition,973
2016,05,BROOKLYN,Noise - Residential,7398
2016,05,BROOKLYN,Street Light Condition,2228
2016,05,MANHATTAN,Blocked Driveway,228
2016,05,BRONX,Street Condition,999
2016,05,STATEN ISLAND,Traffic Signal Condition,120
2016,05,STATEN ISLAND,Water System,449
2016,05,Unspecified,Street Light Condition,92
2016,05,STATEN ISLAND,General Construction/Plumbing,169
2016,05,MANHATTAN,General Construction/Plumbing,672
2016,05,BRONX,Traffic Signal Condition,430
2016,05,BRONX,Noise - Residential,5192
2016,05,BRONX,General Construction/Plumbing,454
2016,05,MANHATTAN,Street Light Condition,1118
2016,05,STATEN ISLAND,Noise - Residential,628
2016,05,MANHATTAN,Water System,997
2016,05,Unspecified,Traffic Signal Condition,20
2016,05,MANHATTAN,Street Condition,1422
2016,05,MANHATTAN,Traffic Signal Condition,587
2016,05,MANHATTAN,Noise - Residential,4944
2016,05,QUEENS,Street Condition,2960
2016,05,STATEN ISLAND,Street Light Condition,489
2016,05,QUEENS,Noise - Residential,4540
2016,05,QUEENS,General Construction/Plumbing,730
2016,05,Unspecified,Noise - Residential,11
2016,05,Unspecified,Blocked Driveway,15
2016,05,BRONX,Water System,775
2016,05,BROOKLYN,General Construction/Plumbing,1984
2016,05,BROOKLYN,Street Condition,2313
2016,05,BROOKLYN,Water System,1293
2016,05,BRONX,Street Light Condition,1589
2016,05,STATEN ISLAND,Street Condition,968
2016,06,MANHATTAN,Blocked Driveway,231
2016,06,QUEENS,Water System,1487
2016,06,MANHATTAN,General Construction/Plumbing,647
2016,06,BROOKLYN,Blocked Driveway,3880
2016,06,Unspecified,Noise - Residential,13
2016,06,BRONX,Water System,1186
2016,06,BRONX,Street Light Condition,1322
2016,06,BROOKLYN,Street Light Condition,1986
2016,06,Unspecified,Street Light Condition,86
2016,06,QUEENS,Noise - Residential,4674
2016,06,MANHATTAN,Water System,1035
2016,06,MANHATTAN,Street Condition,1362
2016,06,STATEN ISLAND,Noise - Residential,890
2016,06,BRONX,General Construction/Plumbing,472
2016,06,QUEENS,General Construction/Plumbing,917
2016,06,STATEN ISLAND,Street Light Condition,443
2016,06,BRONX,Traffic Signal Condition,481
2016,06,STATEN ISLAND,Water System,659
2016,06,BROOKLYN,Traffic Signal Condition,748
2016,06,MANHATTAN,Traffic Signal Condition,526
2016,06,BROOKLYN,Street Condition,2327
2016,06,STATEN ISLAND,Street Condition,911
2016,06,BRONX,Blocked Driveway,1807
2016,06,MANHATTAN,Street Light Condition,1089
2016,06,BROOKLYN,Water System,1156
2016,06,STATEN ISLAND,General Construction/Plumbing,198
2016,06,MANHATTAN,Noise - Residential,3833
2016,06,QUEENS,Traffic Signal Condition,905
2016,06,STATEN ISLAND,Blocked Driveway,292
2016,06,QUEENS,Street Light Condition,2541
2016,06,STATEN ISLAND,Traffic Signal Condition,126
2016,06,QUEENS,Street Condition,2976
2016,06,BROOKLYN,General Construction/Plumbing,1860
2016,06,Unspecified,Blocked Driveway,22
2016,06,Unspecified,Traffic Signal Condition,25
2016,06,BRONX,Street Condition,1089
2016,06,BROOKLYN,Noise - Residential,7072
2016,06,BRONX,Noise - Residential,4395
2016,06,QUEENS,Blocked Driveway,4149
2016,07,QUEENS,Traffic Signal Condition,859
2016,07,Unspecified,Noise - Residential,16
2016,07,MANHATTAN,Water System,1690
2016,07,STATEN ISLAND,General Construction/Plumbing,202
2016,07,MANHATTAN,Noise - Residential,3386
2016,07,BROOKLYN,Traffic Signal Condition,939
2016,07,QUEENS,Blocked Driveway,4077
2016,07,BROOKLYN,Street Condition,1800
2016,07,STATEN ISLAND,Street Condition,662
2016,07,QUEENS,Street Condition,1981
2016,07,Unspecified,Blocked Driveway,17
2016,07,STATEN ISLAND,Water System,477
2016,07,MANHATTAN,Traffic Signal Condition,579
2016,07,MANHATTAN,General Construction/Plumbing,555
2016,07,BROOKLYN,General Construction/Plumbing,1754
2016,07,QUEENS,Water System,1832
2016,07,STATEN ISLAND,Traffic Signal Condition,190
2016,07,MANHATTAN,Street Condition,1136
2016,07,BRONX,Street Light Condition,1327
2016,07,STATEN ISLAND,Noise - Residential,793
2016,07,Unspecified,Traffic Signal Condition,50
2016,07,QUEENS,Street Light Condition,2246
2016,07,BROOKLYN,Water System,1938
2016,07,MANHATTAN,Blocked Driveway,215
2016,07,BROOKLYN,Street Light Condition,1821
2016,07,QUEENS,Noise - Residential,4911
2016,07,BRONX,Traffic Signal Condition,491
2016,07,QUEENS,General Construction/Plumbing,976
2016,07,BRONX,Street Condition,715
2016,07,STATEN ISLAND,Street Light Condition,455
2016,07,BRONX,General Construction/Plumbing,412
2016,07,Unspecified,Street Light Condition,80
2016,07,BROOKLYN,Noise - Residential,7453
2016,07,BROOKLYN,Blocked Driveway,3211
2016,07,MANHATTAN,Street Light Condition,898
2016,07,BRONX,Water System,2108
2016,07,BRONX,Blocked Driveway,1712
2016,07,STATEN ISLAND,Blocked Driveway,246
2016,07,BRONX,Noise - Residential,4510
2016,08,BRONX,Water System,1716
2016,08,Unspecified,Traffic Signal Condition,44
2016,08,BROOKLYN,Blocked Driveway,3211
2016,08,STATEN ISLAND,Noise - Residential,628
2016,08,BRONX,Street Light Condition,1478
2016,08,Unspecified,Blocked Driveway,23
2016,08,MANHATTAN,Street Condition,1223
2016,08,MANHATTAN,Blocked Driveway,235
2016,08,STATEN ISLAND,Water System,563
2016,08,STATEN ISLAND,General Construction/Plumbing,198
2016,08,MANHATTAN,Traffic Signal Condition,538
2016,08,BROOKLYN,Street Condition,2146
2016,08,BRONX,Blocked Driveway,1634
2016,08,BRONX,General Construction/Plumbing,508
2016,08,STATEN ISLAND,Blocked Driveway,247
2016,08,BROOKLYN,Street Light Condition,1831
2016,08,BRONX,Street Condition,783
2016,08,MANHATTAN,General Construction/Plumbing,555
2016,08,BROOKLYN,Traffic Signal Condition,620
2016,08,QUEENS,Street Condition,2090
2016,08,QUEENS,Water System,1856
2016,08,MANHATTAN,Water System,1552
2016,08,Unspecified,Street Light Condition,57
2016,08,QUEENS,General Construction/Plumbing,1076
2016,08,MANHATTAN,Noise - Residential,3038
2016,08,QUEENS,Noise - Residential,3867
2016,08,QUEENS,Blocked Driveway,3886
2016,08,BROOKLYN,Noise - Residential,5618
2016,08,BROOKLYN,General Construction/Plumbing,1927
2016,08,QUEENS,Street Light Condition,2636
2016,08,BRONX,Noise - Residential,4101
2016,08,STATEN ISLAND,Street Light Condition,435
2016,08,Unspecified,Noise - Residential,7
2016,08,MANHATTAN,Street Light Condition,956
2016,08,BRONX,Traffic Signal Condition,386
2016,08,QUEENS,Traffic Signal Condition,833
2016,08,STATEN ISLAND,Street Condition,823
2016,08,STATEN ISLAND,Traffic Signal Condition,193
2016,08,BROOKLYN,Water System,2163
2016,09,BROOKLYN,Water System,1381
2016,09,QUEENS,Water System,1460
2016,09,BRONX,Blocked Driveway,1737
2016,09,MANHATTAN,Water System,1061
2016,09,QUEENS,Traffic Signal Condition,731
2016,09,MANHATTAN,Noise - Residential,3611
2016,09,BROOKLYN,Noise - Residential,7672
2016,09,BRONX,Water System,825
2016,09,BROOKLYN,Blocked Driveway,4119
2016,09,STATEN ISLAND,Traffic Signal Condition,121
2016,09,QUEENS,Street Light Condition,2380
2016,09,Unspecified,Traffic Signal Condition,25
2016,09,BRONX,Noise - Residential,4441
2016,09,STATEN ISLAND,Blocked Driveway,272
2016,09,MANHATTAN,Blocked Driveway,294
2016,09,MANHATTAN,Street Light Condition,827
2016,09,BRONX,Street Condition,727
2016,09,Unspecified,Street Light Condition,89
2016,09,BRONX,Street Light Condition,1423
2016,09,MANHATTAN,Street Condition,1017
2016,09,STATEN ISLAND,Water System,383
2016,09,BROOKLYN,Street Light Condition,1773
2016,09,BROOKLYN,General Construction/Plumbing,1722
2016,09,QUEENS,Street Condition,1701
2016,09,QUEENS,General Construction/Plumbing,994
2016,09,MANHATTAN,General Construction/Plumbing,598
2016,09,STATEN ISLAND,Noise - Residential,590
2016,09,STATEN ISLAND,Street Condition,582
2016,09,STATEN ISLAND,General Construction/Plumbing,160
2016,09,BROOKLYN,Street Condition,1641
2016,09,BRONX,General Construction/Plumbing,414
2016,09,BRONX,Traffic Signal Condition,298
2016,09,QUEENS,Blocked Driveway,4356
2016,09,MANHATTAN,Traffic Signal Condition,460
2016,09,QUEENS,Noise - Residential,4473
2016,09,STATEN ISLAND,Street Light Condition,521
2016,09,Unspecified,Noise - Residential,26
2016,09,BROOKLYN,Traffic Signal Condition,740
2016,09,Unspecified,Blocked Driveway,17
2016,10,MANHATTAN,Street Condition,1130
2016,10,QUEENS,Blocked Driveway,4262
2016,10,MANHATTAN,Water System,963
2016,10,BROOKLYN,Street Light Condition,2018
2016,10,QUEENS,Noise - Residential,3687
2016,10,STATEN ISLAND,General Construction/Plumbing,160
2016,10,BROOKLYN,Blocked Driveway,3853
2016,10,STATEN ISLAND,Blocked Driveway,276
2016,10,Unspecified,Blocked Driveway,10
2016,10,BROOKLYN,Noise - Residential,5745
2016,10,MANHATTAN,Noise - Residential,4618
2016,10,BRONX,Blocked Driveway,1867
2016,10,BRONX,General Construction/Plumbing,346
2016,10,Unspecified,Traffic Signal Condition,36
2016,10,STATEN ISLAND,Street Light Condition,599
2016,10,STATEN ISLAND,Traffic Signal Condition,121
2016,10,QUEENS,Traffic Signal Condition,681
2016,10,MANHATTAN,Traffic Signal Condition,613
2016,10,Unspecified,Noise - Residential,17
2016,10,MANHATTAN,General Construction/Plumbing,572
2016,10,QUEENS,Street Light Condition,2238
2016,10,MANHATTAN,Street Light Condition,846
2016,10,BROOKLYN,General Construction/Plumbing,1676
2016,10,BROOKLYN,Traffic Signal Condition,827
2016,10,BROOKLYN,Street Condition,1470
2016,10,BROOKLYN,Water System,1488
2016,10,Unspecified,Street Light Condition,133
2016,10,QUEENS,General Construction/Plumbing,1070
2016,10,MANHATTAN,Blocked Driveway,236
2016,10,STATEN ISLAND,Water System,315
2016,10,BRONX,Street Condition,749
2016,10,QUEENS,Street Condition,1549
2016,10,BRONX,Noise - Residential,4674
2016,10,BRONX,Traffic Signal Condition,342
2016,10,QUEENS,Water System,1268
2016,10,STATEN ISLAND,Street Condition,567
2016,10,BRONX,Water System,567
2016,10,BRONX,Street Light Condition,1437
2016,10,STATEN ISLAND,Noise - Residential,539
2016,11,Unspecified,Noise - Residential,16
2016,11,BRONX,Street Condition,787
2016,11,BROOKLYN,Street Condition,1358
2016,11,MANHATTAN,Water System,956
2016,11,BRONX,General Construction/Plumbing,339
2016,11,STATEN ISLAND,Water System,434
2016,11,BROOKLYN,Water System,1276
2016,11,BRONX,Water System,656
2016,11,BRONX,Street Light Condition,1248
2016,11,QUEENS,Water System,1135
2016,11,STATEN ISLAND,Noise - Residential,440
2016,11,BROOKLYN,General Construction/Plumbing,1464
2016,11,BROOKLYN,Noise - Residential,4411
2016,11,MANHATTAN,Blocked Driveway,299
2016,11,MANHATTAN,Traffic Signal Condition,546
2016,11,MANHATTAN,General Construction/Plumbing,476
2016,11,BROOKLYN,Blocked Driveway,4099
2016,11,QUEENS,Blocked Driveway,4489
2016,11,STATEN ISLAND,Street Condition,519
2016,11,QUEENS,Street Light Condition,2102
2016,11,Unspecified,Street Light Condition,109
2016,11,QUEENS,Street Condition,1513
2016,11,MANHATTAN,Street Light Condition,708
2016,11,QUEENS,Traffic Signal Condition,871
2016,11,QUEENS,General Construction/Plumbing,713
2016,11,MANHATTAN,Noise - Residential,4216
2016,11,MANHATTAN,Street Condition,913
2016,11,Unspecified,Blocked Driveway,16
2016,11,BROOKLYN,Traffic Signal Condition,895
2016,11,Unspecified,Traffic Signal Condition,33
2016,11,STATEN ISLAND,General Construction/Plumbing,108
2016,11,BRONX,Blocked Driveway,1961
2016,11,STATEN ISLAND,Blocked Driveway,304
2016,11,BRONX,Noise - Residential,4548
2016,11,STATEN ISLAND,Traffic Signal Condition,141
2016,11,BRONX,Traffic Signal Condition,322
2016,11,BROOKLYN,Street Light Condition,1610
2016,11,STATEN ISLAND,Street Light Condition,552
2016,11,QUEENS,Noise - Residential,2727
2016,12,MANHATTAN,Street Light Condition,928
2016,12,STATEN ISLAND,Water System,449
2016,12,QUEENS,Blocked Driveway,4672
2016,12,Unspecified,Street Light Condition,134
2016,12,Unspecified,Noise - Residential,15
2016,12,MANHATTAN,Blocked Driveway,298
2016,12,MANHATTAN,General Construction/Plumbing,440
2016,12,STATEN ISLAND,Street Light Condition,570
2016,12,BROOKLYN,General Construction/Plumbing,1466
2016,12,QUEENS,Traffic Signal Condition,1098
2016,12,BRONX,Noise - Residential,5163
2016,12,MANHATTAN,Noise - Residential,4545
2016,12,BRONX,Street Condition,923
2016,12,BRONX,Traffic Signal Condition,368
2016,12,QUEENS,Water System,1371
2016,12,BRONX,Blocked Driveway,1953
2016,12,Unspecified,Blocked Driveway,25
2016,12,BRONX,General Construction/Plumbing,395
2016,12,BROOKLYN,Traffic Signal Condition,1290
2016,12,QUEENS,Noise - Residential,2803
2016,12,BROOKLYN,Street Condition,1696
2016,12,STATEN ISLAND,Street Condition,629
2016,12,BROOKLYN,Blocked Driveway,4157
2016,12,BROOKLYN,Noise - Residential,4603
2016,12,BRONX,Water System,483
2016,12,QUEENS,General Construction/Plumbing,660
2016,12,MANHATTAN,Traffic Signal Condition,576
2016,12,Unspecified,Traffic Signal Condition,43
2016,12,QUEENS,Street Condition,1769
2016,12,BRONX,Street Light Condition,1356
2016,12,BROOKLYN,Water System,1108
2016,12,STATEN ISLAND,Noise - Residential,424
2016,12,STATEN ISLAND,Traffic Signal Condition,151
2016,12,MANHATTAN,Water System,838
2016,12,BROOKLYN,Street Light Condition,1782
2016,12,QUEENS,Street Light Condition,2049
2016,12,MANHATTAN,Street Condition,816
2016,12,STATEN ISLAND,Blocked Driveway,336
2016,12,STATEN ISLAND,General Construction/Plumbing,139
2017,01,STATEN ISLAND,Street Condition,1054
2017,01,QUEENS,Traffic Signal Condition,1112
2017,01,QUEENS,Street Light Condition,2041
2017,01,BROOKLYN,Noise - Residential,4628
2017,01,BRONX,Traffic Signal Condition,462
2017,01,STATEN ISLAND,Traffic Signal Condition,160
2017,01,MANHATTAN,Water System,1087
2017,01,BROOKLYN,Blocked Driveway,3771
2017,01,MANHATTAN,Noise - Residential,4432
2017,01,MANHATTAN,Blocked Driveway,245
2017,01,BROOKLYN,Traffic Signal Condition,1180
2017,01,MANHATTAN,General Construction/Plumbing,487
2017,01,BRONX,Noise - Residential,5410
2017,01,QUEENS,Noise - Residential,2820
2017,01,BRONX,Street Condition,1379
2017,01,STATEN ISLAND,Water System,404
2017,01,BRONX,General Construction/Plumbing,307
2017,01,STATEN ISLAND,General Construction/Plumbing,124
2017,01,BRONX,Blocked Driveway,1941
2017,01,STATEN ISLAND,Street Light Condition,559
2017,01,Unspecified,Noise - Residential,130
