Month,Day,requests,USAF,WBAN,StationName,State,Latitude,Longitude,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce,BRONX,BROOKLYN,MANHATTAN,QUEENS,STATEN ISLAND
4,3,379,997272,99999,BERGEN POINT,NY,40.639,-74.146,50.0,42.8,63.3,0.0,0.0,2.9,7.0,0.0,0,0.0,0,0,0,0,0,1
12,3,1251,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.8,41.0,53.1,26.6,0.0,17.2,21.0,35.9,0,0.0,0,0,0,0,1,0
7,3,1824,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.1,73.4,84.9,75.8,0.0,5.8,9.9,0.0,1,0.0,0,0,0,0,1,0
2,3,1396,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,21.8,16.0,39.9,2.9,0.21,14.9,29.9,36.9,0,0.0,0,0,0,0,1,0
2,3,1084,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,26.8,19.9,32.0,18.4,0.05,6.9,15.0,0.0,0,1.2,1,0,1,0,0,0
2,3,1928,997280,99999,KINGS POINT,NY,40.8,-73.77,18.8,14.5,25.5,0.0,0.0,5.4,11.1,0.0,0,0.0,0,1,0,0,0,0
3,3,1482,997280,99999,KINGS POINT,NY,40.8,-73.77,26.6,21.7,29.8,0.0,0.0,6.1,18.1,0.0,0,0.0,0,1,0,0,0,0
11,3,356,997272,99999,BERGEN POINT,NY,40.639,-74.146,65.7,59.2,73.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
8,3,969,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.7,68.0,84.9,63.5,0.0,9.9,15.0,0.0,1,0.0,0,0,1,0,0,0
7,3,1276,997280,99999,KINGS POINT,NY,40.8,-73.77,77.6,73.6,84.2,0.0,0.0,4.5,9.9,0.0,0,0.0,0,1,0,0,0,0
5,3,1277,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,59.0,48.9,69.1,39.8,0.01,9.5,15.9,21.0,1,0.0,0,0,1,0,0,0
9,3,477,997280,99999,KINGS POINT,NY,40.8,-73.77,73.6,71.1,76.3,0.0,0.0,1.9,5.1,0.0,0,0.0,0,1,0,0,0,0
10,3,1676,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,64.9,60.8,73.4,58.5,0.0,3.9,8.0,0.0,0,0.0,0,0,1,0,0,0
6,3,1206,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.7,57.9,82.0,35.7,0.0,13.9,22.0,28.0,0,0.0,0,0,0,0,1,0
12,3,174,997272,99999,BERGEN POINT,NY,40.639,-74.146,42.7,37.9,48.9,0.0,0.0,8.3,16.9,0.0,0,0.0,0,0,0,0,0,1
8,3,1469,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.8,69.8,87.1,56.8,0.0,7.6,13.0,14.0,1,0.0,0,0,1,0,0,0
11,3,1154,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,51.6,42.1,66.9,34.4,0.0,12.2,19.0,24.1,0,0.0,0,0,1,0,0,0
10,3,1685,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.4,60.1,84.9,54.4,0.0,5.4,11.1,0.0,0,0.0,0,0,1,0,0,0
9,3,1747,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.6,70.0,77.0,58.7,0.0,9.2,17.1,21.0,0,0.0,0,0,1,0,0,0
9,3,220,997272,99999,BERGEN POINT,NY,40.639,-74.146,63.5,58.6,70.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
7,3,1215,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.1,64.9,82.0,56.2,0.03,7.0,12.0,14.0,1,0.0,0,0,0,0,1,0
11,3,193,997272,99999,BERGEN POINT,NY,40.639,-74.146,44.3,37.0,53.2,0.0,0.0,3.7,8.9,0.0,0,0.0,0,0,0,0,0,1
2,3,1119,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,31.9,25.0,39.9,23.8,0.01,6.4,17.1,24.1,0,1.2,1,0,1,0,0,0
5,3,204,997272,99999,BERGEN POINT,NY,40.639,-74.146,53.3,51.3,56.1,0.0,0.0,3.9,7.0,0.0,0,0.0,0,0,0,0,0,1
1,3,1113,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,34.2,28.0,48.9,16.6,0.11,16.1,22.9,33.0,0,3.1,0,0,0,0,1,0
4,3,303,997280,99999,KINGS POINT,NY,40.8,-73.77,51.4,48.0,57.7,0.0,0.0,7.0,15.0,0.0,0,0.0,0,1,0,0,0,0
2,3,2092,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,31.8,26.1,46.9,11.9,0.0,10.0,14.0,0.0,0,0.0,0,0,1,0,0,0
12,3,464,997280,99999,KINGS POINT,NY,40.8,-73.77,37.7,35.6,39.7,0.0,0.0,7.8,12.0,0.0,0,0.0,0,1,0,0,0,0
12,3,1055,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,37.2,34.0,44.1,20.7,0.0,8.1,13.0,18.1,0,0.0,0,0,0,0,1,0
10,3,1115,725053,94728,CENTRAL PARK,NY,40.779,-73.969,66.2,63.0,73.0,64.5,0.38,1.9,5.1,0.0,0,0.0,0,0,0,1,0,0
7,3,1556,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.2,71.1,84.9,70.5,0.54,7.4,24.1,29.9,1,0.0,0,0,0,0,1,0
9,3,1222,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.1,73.0,86.0,69.7,0.0,9.2,18.1,24.1,1,0.0,0,0,1,0,0,0
8,3,715,725053,94728,CENTRAL PARK,NY,40.779,-73.969,69.5,63.0,75.9,62.3,0.1,2.2,7.0,0.0,1,0.0,0,0,0,1,0,0
7,3,1260,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.4,70.0,81.0,70.3,0.25,8.6,18.1,21.0,1,0.0,0,0,0,0,1,0
2,3,1241,725053,94728,CENTRAL PARK,NY,40.779,-73.969,30.6,26.1,45.0,11.0,0.0,5.2,9.9,15.0,0,0.0,0,0,0,1,0,0
7,3,957,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,79.8,63.0,88.0,56.7,0.0,2.9,12.0,0.0,0,0.0,0,0,0,1,0,0
5,3,1563,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,58.3,48.9,66.0,51.9,0.0,7.8,21.0,27.0,0,0.0,0,0,1,0,0,0
8,3,1441,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,79.7,71.1,87.1,73.2,0.0,9.2,15.0,22.9,0,0.0,0,0,1,0,0,0
4,3,1057,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,50.5,39.0,63.0,16.2,0.04,5.8,16.9,17.1,0,0.0,0,0,0,1,0,0
12,3,749,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,36.6,33.1,39.9,21.5,0.0,4.8,13.0,14.0,0,0.0,0,0,0,1,0,0
2,3,1962,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,21.8,16.0,39.9,2.9,0.21,14.9,29.9,36.9,0,0.0,0,0,1,0,0,0
2,3,1238,997280,99999,KINGS POINT,NY,40.8,-73.77,44.6,39.6,52.7,0.0,0.0,7.9,19.0,0.0,0,0.0,0,1,0,0,0,0
5,3,1249,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,53.9,44.1,63.0,39.6,0.0,7.6,12.0,14.0,0,0.0,0,0,0,0,1,0
8,3,1332,997280,99999,KINGS POINT,NY,40.8,-73.77,73.1,68.5,81.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0
9,3,845,997280,99999,KINGS POINT,NY,40.8,-73.77,61.9,57.9,70.0,0.0,0.0,4.8,11.1,0.0,0,0.0,0,1,0,0,0,0
4,3,1237,725053,94728,CENTRAL PARK,NY,40.779,-73.969,61.1,59.0,64.0,43.9,0.0,6.3,11.1,22.0,1,0.0,0,0,0,1,0,0
12,3,1059,725053,94728,CENTRAL PARK,NY,40.779,-73.969,44.8,37.9,53.1,34.3,0.0,2.7,7.0,0.0,0,0.0,0,0,0,1,0,0
2,3,346,997272,99999,BERGEN POINT,NY,40.639,-74.146,31.4,25.5,37.9,0.0,0.0,11.1,15.9,0.0,0,0.0,0,0,0,0,0,1
7,3,237,997272,99999,BERGEN POINT,NY,40.639,-74.146,72.3,63.9,80.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
3,3,1438,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,26.8,19.9,43.0,10.5,0.03,11.5,15.9,22.9,0,1.2,1,0,0,0,1,0
11,3,1235,725053,94728,CENTRAL PARK,NY,40.779,-73.969,58.4,52.0,72.0,51.3,0.59,0.0,0.0,0.0,1,0.0,0,0,0,1,0,0
9,3,263,997272,99999,BERGEN POINT,NY,40.639,-74.146,72.2,68.5,77.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
9,3,186,997272,99999,BERGEN POINT,NY,40.639,-74.146,72.9,64.9,84.6,0.0,0.0,3.8,6.0,0.0,0,0.0,0,0,0,0,0,1
2,3,1169,725053,94728,CENTRAL PARK,NY,40.779,-73.969,35.5,30.0,55.9,30.4,0.33,5.3,8.9,14.0,1,1.2,1,0,0,1,0,0
11,3,1467,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,59.2,53.1,66.0,52.5,0.3,16.4,28.9,36.9,1,0.0,0,0,0,0,1,0
9,3,1793,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.6,71.6,84.9,66.9,0.01,7.0,14.0,20.0,1,0.0,0,0,1,0,0,0
7,3,1066,725053,94728,CENTRAL PARK,NY,40.779,-73.969,80.4,71.1,88.0,62.7,0.0,2.7,11.1,24.1,1,0.0,0,0,0,1,0,0
8,4,1607,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.3,68.0,84.0,64.2,0.6,6.1,9.9,14.0,1,0.0,0,0,1,0,0,0
9,4,1080,997280,99999,KINGS POINT,NY,40.8,-73.77,75.6,68.0,81.9,0.0,0.0,4.3,14.0,0.0,0,0.0,0,1,0,0,0,0
5,4,604,997280,99999,KINGS POINT,NY,40.8,-73.77,67.8,59.5,75.4,0.0,0.0,5.9,22.0,0.0,0,0.0,0,1,0,0,0,0
5,4,866,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.5,48.9,66.0,42.1,0.0,13.7,24.1,33.0,1,0.0,0,0,0,0,1,0
1,4,3311,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,19.2,12.9,33.1,-0.7,0.0,12.0,19.0,28.0,0,0.0,0,0,1,0,0,0
10,4,340,997272,99999,BERGEN POINT,NY,40.639,-74.146,65.0,61.7,68.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
2,4,219,997272,99999,BERGEN POINT,NY,40.639,-74.146,33.0,27.7,39.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
1,4,355,997272,99999,BERGEN POINT,NY,40.639,-74.146,44.9,41.2,52.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
7,4,498,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,81.5,66.0,100.9,56.7,0.0,8.4,15.9,21.0,0,0.0,0,0,0,0,1,0
12,4,1057,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.7,35.1,54.0,35.5,0.0,3.3,6.0,0.0,0,0.0,0,0,0,0,1,0
2,4,240,997272,99999,BERGEN POINT,NY,40.639,-74.146,28.0,21.6,34.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
8,4,362,997272,99999,BERGEN POINT,NY,40.639,-74.146,80.7,68.9,88.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
3,4,344,997272,99999,BERGEN POINT,NY,40.639,-74.146,40.7,37.0,45.7,0.0,0.0,11.7,18.1,0.0,0,0.0,0,0,0,0,0,1
3,4,1448,725053,94728,CENTRAL PARK,NY,40.779,-73.969,38.5,30.9,45.0,33.0,0.68,5.4,8.9,21.0,1,14.2,1,0,0,1,0,0
1,4,2012,997280,99999,KINGS POINT,NY,40.8,-73.77,16.7,9.7,26.8,0.0,0.0,7.3,14.0,0.0,0,0.0,0,1,0,0,0,0
2,4,1146,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,27.1,19.9,34.0,12.0,0.0,10.0,15.9,19.0,0,5.9,0,0,0,0,1,0
3,4,630,997280,99999,KINGS POINT,NY,40.8,-73.77,44.0,39.9,54.1,0.0,0.0,9.8,21.0,0.0,0,0.0,0,1,0,0,0,0
6,4,264,997272,99999,BERGEN POINT,NY,40.639,-74.146,72.4,64.9,83.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
11,4,1168,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,49.2,36.0,53.1,43.0,0.27,9.8,18.1,25.1,1,0.0,0,0,0,0,1,0
3,4,1544,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.2,36.0,48.0,27.2,0.0,18.9,24.1,36.9,0,0.0,0,0,0,0,1,0
5,4,1035,997280,99999,KINGS POINT,NY,40.8,-73.77,60.1,51.3,72.3,0.0,0.0,7.0,19.0,0.0,0,0.0,0,1,0,0,0,0
4,4,538,725033,94728,NYC CENTRAL PARK,NY,40.779,-73.969,58.6,46.4,75.0,42.4,0.0,3.4,11.1,0.0,0,0.0,0,0,0,1,0,0
7,4,405,725033,94728,NYC CENTRAL PARK,NY,40.779,-73.969,84.0,73.0,96.1,53.2,0.0,4.5,8.0,15.0,0,0.0,0,0,0,1,0,0
6,4,288,997272,99999,BERGEN POINT,NY,40.639,-74.146,58.0,55.2,63.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
2,4,2373,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,30.7,14.0,39.0,19.6,0.0,11.6,20.0,24.1,0,5.9,0,0,1,0,0,0
1,4,1371,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,24.9,21.9,28.9,18.7,0.04,20.6,35.9,46.0,0,7.9,1,0,0,0,1,0
3,4,1246,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,27.3,21.0,42.1,1.4,0.0,18.8,26.0,36.9,0,0.0,0,0,0,0,1,0
8,4,573,997280,99999,KINGS POINT,NY,40.8,-73.77,80.3,76.1,85.5,0.0,0.0,7.0,13.0,0.0,0,0.0,0,1,0,0,0,0
5,4,1576,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.2,51.1,69.1,53.6,0.28,5.9,8.9,0.0,1,0.0,0,0,1,0,0,0
2,4,438,997280,99999,KINGS POINT,NY,40.8,-73.77,32.9,29.1,36.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0
11,4,204,997272,99999,BERGEN POINT,NY,40.639,-74.146,48.9,47.5,50.9,0.0,0.0,7.6,15.0,0.0,0,0.0,0,0,0,0,0,1
4,4,2195,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.3,42.1,59.0,47.1,1.03,10.2,21.0,31.1,1,0.0,0,0,1,0,0,0
3,4,1833,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,36.6,19.0,41.0,32.9,0.72,10.3,14.0,0.0,1,2.0,0,0,0,0,1,0
10,4,1378,725053,94728,CENTRAL PARK,NY,40.779,-73.969,64.0,55.9,75.0,52.0,0.0,3.7,8.9,18.1,0,0.0,0,0,0,1,0,0
1,4,309,997272,99999,BERGEN POINT,NY,40.639,-74.146,32.4,23.9,39.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
5,4,987,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,56.0,46.4,64.0,51.1,0.0,4.6,12.0,20.0,1,0.0,0,0,0,1,0,0
3,4,2384,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,36.6,19.0,41.0,32.9,0.72,10.3,14.0,0.0,1,2.0,0,0,1,0,0,0
7,4,146,997272,99999,BERGEN POINT,NY,40.639,-74.146,81.6,75.6,90.0,0.0,0.0,4.0,8.9,0.0,0,0.0,0,0,0,0,0,1
1,4,1855,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,18.4,12.9,27.0,1.1,0.0,7.2,22.0,0.0,0,0.0,0,0,0,1,0,0
1,4,1734,725053,94728,CENTRAL PARK,NY,40.779,-73.969,30.8,19.9,39.0,12.5,0.0,7.0,11.1,22.0,0,0.0,0,0,0,1,0,0
12,4,89,997272,99999,BERGEN POINT,NY,40.639,-74.146,36.1,32.9,39.4,0.0,0.0,11.0,19.0,0.0,0,0.0,0,0,0,0,0,1
3,4,707,725033,94728,NYC CENTRAL PARK,NY,40.779,-73.969,40.5,36.0,46.9,25.4,0.02,6.4,11.1,19.0,0,3.9,0,0,0,1,0,0
8,4,970,725053,94728,CENTRAL PARK,NY,40.779,-73.969,75.0,66.0,84.0,64.7,0.02,2.9,7.0,0.0,0,0.0,0,0,0,1,0,0
9,4,917,725053,94728,CENTRAL PARK,NY,40.779,-73.969,70.8,64.9,80.1,54.2,0.0,5.9,11.1,15.0,0,0.0,0,0,0,1,0,0
11,4,1070,997280,99999,KINGS POINT,NY,40.8,-73.77,59.2,52.9,65.5,0.0,0.0,2.5,7.0,0.0,0,0.0,0,1,0,0,0,0
6,4,270,997272,99999,BERGEN POINT,NY,40.639,-74.146,64.3,55.0,71.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
6,4,1913,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,59.2,53.1,68.0,47.7,0.0,9.8,19.0,22.0,0,0.0,0,0,1,0,0,0
1,4,1203,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,32.9,28.0,37.9,18.1,0.0,8.1,14.0,0.0,0,0.0,0,0,1,0,0,0
5,4,593,997280,99999,KINGS POINT,NY,40.8,-73.77,56.8,54.7,59.5,0.0,0.0,11.6,21.0,0.0,0,0.0,0,1,0,0,0,0
3,4,1849,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,34.1,27.0,44.1,16.2,0.0,16.8,20.0,27.0,0,0.0,0,0,1,0,0,0
8,4,162,997272,99999,BERGEN POINT,NY,40.639,-74.146,81.5,75.7,88.0,0.0,0.0,3.8,11.1,0.0,0,0.0,0,0,0,0,0,1
8,4,1580,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.4,64.0,80.1,62.7,0.0,5.3,11.1,14.0,0,0.0,0,0,0,0,1,0
8,4,886,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,79.6,73.9,88.0,73.3,0.0,7.7,14.0,0.0,0,0.0,0,0,1,0,0,0
4,4,263,997272,99999,BERGEN POINT,NY,40.639,-74.146,58.9,52.9,64.4,0.0,0.0,7.5,15.9,0.0,0,0.0,0,0,0,0,0,1
7,4,669,997280,99999,KINGS POINT,NY,40.8,-73.77,79.2,72.0,90.1,0.0,0.0,5.0,9.9,0.0,0,0.0,0,1,0,0,0,0
8,4,1478,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.4,73.0,86.0,74.7,0.05,10.2,17.1,0.0,1,0.0,0,0,0,0,1,0
12,4,927,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.9,34.0,54.0,36.3,0.0,3.6,9.9,0.0,0,0.0,0,0,1,0,0,0
11,4,1262,725053,94728,CENTRAL PARK,NY,40.779,-73.969,39.4,35.1,55.0,15.9,0.0,5.7,12.0,20.0,0,0.0,0,0,0,1,0,0
8,4,158,997272,99999,BERGEN POINT,NY,40.639,-74.146,72.8,67.8,77.9,0.0,0.0,5.9,14.0,0.0,0,0.0,0,0,0,0,0,1
7,4,966,725053,94728,CENTRAL PARK,NY,40.779,-73.969,80.4,77.0,91.9,73.0,0.01,0.5,4.1,0.0,0,0.0,0,0,0,1,0,0
9,4,1040,997280,99999,KINGS POINT,NY,40.8,-73.77,78.1,74.3,82.4,0.0,0.0,3.9,7.0,0.0,0,0.0,0,1,0,0,0,0
6,4,988,725053,94728,CENTRAL PARK,NY,40.779,-73.969,66.1,57.0,78.1,45.6,0.72,3.9,8.0,15.0,0,0.0,0,0,0,1,0,0
4,4,1533,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.7,35.1,48.9,28.0,0.01,7.9,15.9,19.0,1,0.0,1,0,0,0,1,0
2,4,737,997280,99999,KINGS POINT,NY,40.8,-73.77,41.6,39.0,44.6,0.0,0.0,6.1,9.9,0.0,0,0.0,0,1,0,0,0,0
8,4,1915,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.9,68.0,82.9,72.3,0.01,9.9,15.9,20.0,1,0.0,0,0,1,0,0,0
2,4,734,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,41.3,32.0,45.0,21.5,0.0,3.7,15.0,0.0,0,0.0,0,0,0,1,0,0
11,4,898,997280,99999,KINGS POINT,NY,40.8,-73.77,45.1,41.7,50.9,0.0,0.0,10.7,18.1,0.0,0,0.0,0,1,0,0,0,0
2,4,1170,997280,99999,KINGS POINT,NY,40.8,-73.77,28.6,23.9,34.0,0.0,0.0,5.2,8.9,0.0,0,0.0,0,1,0,0,0,0
10,4,709,997280,99999,KINGS POINT,NY,40.8,-73.77,71.4,65.5,79.2,0.0,0.0,4.7,13.0,0.0,0,0.0,0,1,0,0,0,0
10,4,609,997280,99999,KINGS POINT,NY,40.8,-73.77,55.6,53.8,59.5,0.0,0.0,7.5,11.1,0.0,0,0.0,0,1,0,0,0,0
10,4,1294,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,64.6,61.0,73.0,55.9,0.0,7.3,15.0,19.0,0,0.0,0,0,0,0,1,0
7,4,134,997272,99999,BERGEN POINT,NY,40.639,-74.146,76.6,71.1,87.8,0.0,0.0,3.4,11.1,0.0,0,0.0,0,0,0,0,0,1
3,4,1732,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,33.3,27.0,39.0,24.4,0.08,10.2,19.0,22.9,0,1.2,1,0,1,0,0,0
11,4,1283,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,44.7,39.0,53.1,29.8,0.0,11.4,18.1,27.0,0,0.0,0,0,1,0,0,0
2,4,1004,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,33.3,28.2,39.9,10.8,0.03,13.9,20.0,28.0,0,1.2,0,0,1,0,0,0
12,4,283,997272,99999,BERGEN POINT,NY,40.639,-74.146,41.0,35.1,45.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
5,4,1155,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.5,48.9,66.0,42.1,0.0,13.7,24.1,33.0,1,0.0,0,0,1,0,0,0
11,4,285,997272,99999,BERGEN POINT,NY,40.639,-74.146,59.8,54.0,67.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
8,4,1273,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.3,68.0,84.0,64.2,0.6,6.1,9.9,14.0,1,0.0,0,0,0,0,1,0
2,4,897,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,28.3,23.0,33.1,10.5,0.0,5.4,11.1,19.0,0,16.1,0,0,0,1,0,0
8,4,810,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,75.0,66.9,82.9,56.7,0.0,8.6,17.1,21.0,0,0.0,0,0,0,0,1,0
10,4,1973,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.4,59.0,78.1,64.1,0.0,6.2,14.0,0.0,1,0.0,0,0,0,0,1,0
11,4,1091,725053,94728,CENTRAL PARK,NY,40.779,-73.969,48.9,43.0,64.9,33.0,0.37,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0
9,4,1554,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.5,69.8,78.8,70.0,0.38,6.9,14.0,19.0,1,0.0,0,0,1,0,0,0
7,4,667,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.8,70.0,84.0,71.5,0.09,8.4,15.0,0.0,1,0.0,0,0,0,0,1,0
7,4,823,725053,94728,CENTRAL PARK,NY,40.779,-73.969,74.1,64.0,82.9,58.2,0.0,3.4,8.9,15.0,0,0.0,0,0,0,1,0,0
4,4,764,997280,99999,KINGS POINT,NY,40.8,-73.77,49.6,43.3,58.8,0.0,0.0,6.2,18.1,0.0,0,0.0,0,1,0,0,0,0
1,4,1181,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,33.8,26.1,39.0,19.2,0.0,13.6,18.1,26.0,0,0.0,0,0,0,0,1,0
11,4,1397,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,59.7,45.0,70.0,48.4,0.0,5.8,13.0,0.0,0,0.0,0,0,0,0,1,0
12,4,572,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,35.1,32.0,39.9,20.7,0.0,7.1,15.0,24.1,0,0.0,0,0,0,1,0,0
6,4,343,997272,99999,BERGEN POINT,NY,40.639,-74.146,70.7,65.1,80.2,0.0,0.0,3.7,14.0,0.0,0,0.0,0,0,0,0,0,1
1,4,1201,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,47.3,30.0,54.0,44.6,1.09,7.9,14.0,17.1,1,0.0,0,0,1,0,0,0
12,4,587,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.9,34.0,54.0,36.3,0.0,3.6,9.9,0.0,0,0.0,0,0,0,0,1,0
4,4,1205,997280,99999,KINGS POINT,NY,40.8,-73.77,37.7,35.1,42.6,0.0,0.0,5.6,13.0,0.0,0,0.0,0,1,0,0,0,0
